CG,1308,GKA,1,HGU,3,,0,DH8 DHT
CG,1308,GKA,1,LAE,4,,0,DH8
CG,1308,GKA,1,MAG,2,,0,DH8
CG,1308,LAE,4,GKA,1,,0,DH8
CG,1308,LAE,4,HGU,3,,0,DH8
CG,1308,LAE,4,MAG,2,,0,DH8
CG,1308,MAG,2,GKA,1,,0,DH8
CG,1308,MAG,2,HGU,3,,0,DH8
CG,1308,MAG,2,LAE,4,,0,DH8
